step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,typicality_threshold,typical,optimization_success,decoded_valid,decoder_latent_rmse,d_z,decoded_joint_target_probability,decoded_joint_predicted_class,delta_dec_joint,selected_step_so_far
161,confidence,original_reconstruction,0.01,7.064427336445078e-06,0.0,5.700530164176598e-05,1.3638968084705994e-05,33.002071380615234,0.0,5.700530437025009e-06,1.3638967857332318e-06,0.0,1.3638968084705994e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913570046424866,0.0,1,0.9954315423965454,True,0.00456851813942194,0.9954315423965454,3.1128563477977877e-06,0.678627684362383,True,True,True,0.0075501855462789536,0.10151684284210205,0.6508453488349915,1,0.003693097271025181,3
162,confidence,original_reconstruction,0.01,7.059480594762135e-06,0.0,5.698794484487735e-05,1.3606861102744006e-05,33.001705169677734,0.0,5.698794666386675e-06,1.3606861557491357e-06,0.0,1.3606861102744006e-05,0.0,4.183520286460407e-05,0.0,0.0,0.0,0.0,0.0,0.3913571536540985,0.0,1,0.995431661605835,True,0.004568309523165226,0.995431661605835,3.109605586359976e-06,0.678627684362383,True,True,True,0.007549035828560591,0.10151643306016922,0.6508418321609497,1,0.003688747761771083,3
163,confidence,original_reconstruction,0.01,7.05483034835197e-06,0.0,5.697056985809468e-05,1.357773089694092e-05,33.001522064208984,0.0,5.697057076758938e-06,1.3577731579061947e-06,0.0,1.357773089694092e-05,0.0,4.184172939858399e-05,0.0,0.0,0.0,0.0,0.0,0.3913570046424866,0.0,1,0.9954313039779663,True,0.00456865644082427,0.9954313039779663,3.1056902116688434e-06,0.678627684362383,True,True,True,0.007547885179519653,0.10151717811822891,0.6509008407592773,1,0.0036847973242402077,3
164,confidence,original_reconstruction,0.01,7.050034128042171e-06,0.0,5.695316576748155e-05,1.3547174603445455e-05,33.00114822387695,0.0,5.695316758647095e-06,1.354717483081913e-06,0.0,1.3547174603445455e-05,0.0,4.183955388725735e-05,0.0,0.0,0.0,0.0,0.0,0.3913572132587433,0.0,1,0.9954314231872559,True,0.004568587522953749,0.9954314231872559,3.101327592958114e-06,0.678627684362383,True,True,True,0.007546732202172279,0.10151698440313339,0.6508453488349915,1,0.003680648747831583,3
165,confidence,original_reconstruction,0.01,7.045347956591286e-06,0.0,5.693572893505916e-05,1.3517750630853698e-05,33.001136779785156,0.0,5.693572802556446e-06,1.3517750403480022e-06,0.0,1.3517750630853698e-05,0.0,4.183955388725735e-05,0.0,0.0,0.0,0.0,0.0,0.3913572430610657,0.0,1,0.9954314231872559,True,0.004568622447550297,0.9954314231872559,3.097300577792339e-06,0.678627684362383,True,True,True,0.0075455764308571815,0.10151729732751846,0.6508574485778809,1,0.0036766494158655405,3
166,confidence,original_reconstruction,0.01,7.040525815682486e-06,0.0,5.691827027476393e-05,1.3486985153576825e-05,33.00082778930664,0.0,5.691827027476393e-06,1.3486985608324176e-06,0.0,1.3486985153576825e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.39135730266571045,0.0,1,0.9954315423965454,True,0.00456851813942194,0.9954315423965454,3.0935400445741834e-06,0.678627684362383,True,True,True,0.007544419728219509,0.10151659697294235,0.6508280038833618,1,0.003672463120892644,3
167,confidence,original_reconstruction,0.01,7.03593696016469e-06,0.0,5.690077887265943e-05,1.3458589819492772e-05,33.0004768371582,0.0,5.690078069164883e-06,1.3458590046866448e-06,0.0,1.3458589819492772e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913572430610657,0.0,1,0.9954315423965454,True,0.004568413831293583,0.9954315423965454,3.088319544986007e-06,0.678627684362383,True,True,True,0.007543260231614113,0.10151690989732742,0.6508244872093201,1,0.003668595105409622,3
168,confidence,original_reconstruction,0.01,7.031093446130399e-06,0.0,5.688325472874567e-05,1.3427681551547721e-05,33.000389099121094,0.0,5.688325472874567e-06,1.3427682006295072e-06,0.0,1.3427681551547721e-05,0.0,4.183955388725735e-05,0.0,0.0,0.0,0.0,0.0,0.3913571238517761,0.0,1,0.9954314231872559,True,0.004568552132695913,0.9954314231872559,3.07853838421579e-06,0.678627684362383,True,True,True,0.007542098872363567,0.10151640325784683,0.6508643627166748,1,0.0036643799394369125,3
169,confidence,original_reconstruction,0.01,7.026578714430798e-06,0.0,5.686570511898026e-05,1.3400080206338316e-05,33.00011444091797,0.0,5.686570602847496e-06,1.340007997896464e-06,0.0,1.3400080206338316e-05,0.0,4.183955388725735e-05,0.0,0.0,0.0,0.0,0.0,0.3913572132587433,0.0,1,0.9954314231872559,True,0.004568552132695913,0.9954314231872559,3.076150051128934e-06,0.678627684362383,True,True,True,0.007540935184806585,0.10151583701372147,0.6508747339248657,1,0.0036606118083000183,3
170,confidence,original_reconstruction,0.01,7.021908913884545e-06,0.0,5.684811912942678e-05,1.3370968190429267e-05,33.00011444091797,0.0,5.684812094841618e-06,1.3370968190429267e-06,0.0,1.3370968190429267e-05,0.0,4.184172939858399e-05,0.0,0.0,0.0,0.0,0.0,0.3913571834564209,0.0,1,0.9954313039779663,True,0.004568691831082106,0.9954313039779663,3.072370873269392e-06,0.678627684362383,True,True,True,0.007539769168943167,0.1015167087316513,0.6508609056472778,1,0.0036566334310919046,3
171,confidence,original_reconstruction,0.01,7.017354619165417e-06,0.0,5.683051858795807e-05,1.33430276036961e-05,33.000213623046875,0.0,5.683051767846337e-06,1.3343027376322425e-06,0.0,1.33430276036961e-05,0.0,4.183955388725735e-05,0.0,0.0,0.0,0.0,0.0,0.3913572132587433,0.0,1,0.9954314231872559,True,0.004568552132695913,0.9954314231872559,3.0691903702972922e-06,0.678627684362383,True,True,True,0.007538601756095886,0.10151621699333191,0.6509267687797546,1,0.0036528108175843954,3
172,confidence,original_reconstruction,0.01,7.012752575974446e-06,0.0,5.68128889426589e-05,1.3314632269612048e-05,32.99984359741211,0.0,5.681289167114301e-06,1.3314632951733074e-06,0.0,1.3314632269612048e-05,0.0,4.184172939858399e-05,0.0,0.0,0.0,0.0,0.0,0.3913572430610657,0.0,1,0.9954313039779663,True,0.00456865644082427,0.9954313039779663,3.0629812499682885e-06,0.678627684362383,True,True,True,0.0075374324806034565,0.10151657462120056,0.6509354710578918,1,0.0036489220801740885,3
173,confidence,original_reconstruction,0.01,7.008202828728827e-06,0.0,5.6795233831508085e-05,1.3286794455780182e-05,32.99971389770508,0.0,5.6795233831508085e-06,1.3286794455780182e-06,0.0,1.3286794455780182e-05,0.0,4.183955388725735e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954314231872559,True,0.004568587522953749,0.9954314231872559,3.060025619561202e-06,0.678627684362383,True,True,True,0.0075362613424658775,0.1015162467956543,0.6509215831756592,1,0.0036451055202633142,3
174,confidence,original_reconstruction,0.01,7.003723112575244e-06,0.0,5.677755325450562e-05,1.3259679690236226e-05,32.99927520751953,0.0,5.677755325450562e-06,1.3259680144983577e-06,0.0,1.3259679690236226e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954315423965454,True,0.004568413831293583,0.9954315423965454,3.0556905130652012e-06,0.678627684362383,True,True,True,0.007535087876021862,0.10151538997888565,0.6509146690368652,1,0.0036413841880857944,3
175,confidence,original_reconstruction,0.01,6.9991720010875724e-06,0.0,5.67598435736727e-05,1.3231876437203027e-05,32.99947738647461,0.0,5.67598453926621e-06,1.3231876891950378e-06,0.0,1.3231876437203027e-05,0.0,4.183302735327743e-05,0.0,0.0,0.0,0.0,0.0,0.3913576006889343,0.0,1,0.9954317808151245,True,0.0045682755298912525,0.9954317808151245,3.052512511203531e-06,0.678627684362383,True,True,True,0.007533913012593985,0.10151614993810654,0.650873064994812,1,0.0036375646013766527,3
176,confidence,original_reconstruction,0.01,6.994609975663479e-06,0.0,5.674211206496693e-05,1.320398678217316e-05,32.9993896484375,0.0,5.674211479345104e-06,1.3203987236920511e-06,0.0,1.320398678217316e-05,0.0,4.184172939858399e-05,0.0,0.0,0.0,0.0,0.0,0.391357421875,0.0,1,0.9954313039779663,True,0.00456865644082427,0.9954313039779663,3.048804501304403e-06,0.678627684362383,True,True,True,0.007532735820859671,0.1015157550573349,0.6509163975715637,1,0.003633728949353099,3
177,confidence,original_reconstruction,0.01,6.990225301706232e-06,0.0,5.672435145243071e-05,1.3177897926652804e-05,32.99928283691406,0.0,5.672435236192541e-06,1.3177898381400155e-06,0.0,1.3177897926652804e-05,0.0,4.1843904909910634e-05,0.0,0.0,0.0,0.0,0.0,0.39135754108428955,0.0,1,0.9954311847686768,True,0.004568830132484436,0.9954311847686768,3.0455041724053444e-06,0.678627684362383,True,True,True,0.0075315567664802074,0.10151509940624237,0.6508973240852356,1,0.0036301373038440943,3
178,confidence,original_reconstruction,0.01,6.98577150615165e-06,0.0,5.670656537404284e-05,1.315114877797896e-05,32.999053955078125,0.0,5.670656719303224e-06,1.3151149005352636e-06,0.0,1.315114877797896e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.39135754108428955,0.0,1,0.9954309463500977,True,0.0045690033584833145,0.9954309463500977,3.0428295758611057e-06,0.678627684362383,True,True,True,0.007530376315116882,0.1015147790312767,0.650905966758728,1,0.003626451129093766,3
179,confidence,original_reconstruction,0.01,6.98110306984745e-06,0.0,5.6688757467782125e-05,1.3122273230692372e-05,32.99907684326172,0.0,5.668875928677153e-06,1.3122273685439723e-06,0.0,1.3122273230692372e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.39135751128196716,0.0,1,0.9954309463500977,True,0.004569038283079863,0.9954309463500977,3.0392266126000322e-06,0.678627684362383,True,True,True,0.007529193535447121,0.10151488333940506,0.6509181261062622,1,0.003622467862442136,3
180,confidence,original_reconstruction,0.01,6.976575605222024e-06,0.0,5.667092773364857e-05,1.309482740907697e-05,32.99895477294922,0.0,5.667092864314327e-06,1.309482740907697e-06,0.0,1.309482740907697e-05,0.0,4.1846080421237275e-05,0.0,0.0,0.0,0.0,0.0,0.3913576006889343,0.0,1,0.9954310655593872,True,0.004568969365209341,0.9954310655593872,3.036017233171151e-06,0.678627684362383,True,True,True,0.007528009358793497,0.10151463001966476,0.6509492993354797,1,0.0036186776123940945,3
181,confidence,original_reconstruction,0.01,6.9721036197734065e-06,0.0,5.665306161972694e-05,1.306797275901772e-05,32.99869155883789,0.0,5.665306161972694e-06,1.3067973441138747e-06,0.0,1.306797275901772e-05,0.0,4.1846080421237275e-05,0.0,0.0,0.0,0.0,0.0,0.39135754108428955,0.0,1,0.9954310655593872,True,0.004568899516016245,0.9954310655593872,3.0321655231091427e-06,0.678627684362383,True,True,True,0.007526822853833437,0.10151421278715134,0.6509008407592773,1,0.0036149651277810335,3
182,confidence,original_reconstruction,0.01,6.967523404455278e-06,0.0,5.663518459186889e-05,1.304005036217859e-05,32.998470306396484,0.0,5.663518550136359e-06,1.304005081692594e-06,0.0,1.304005036217859e-05,0.0,4.1846080421237275e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954310655593872,True,0.004568969365209341,0.9954310655593872,3.028663968507317e-06,0.678627684362383,True,True,True,0.007525634951889515,0.10151460766792297,0.6509112119674683,1,0.003611101070418954,3
183,confidence,original_reconstruction,0.01,6.96310235070996e-06,0.0,5.6617282098159194e-05,1.3013743227929808e-05,32.998497009277344,0.0,5.661728209815919e-06,1.301374368267716e-06,0.0,1.3013743227929808e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.3913574516773224,0.0,1,0.9954309463500977,True,0.0045690033584833145,0.9954309463500977,3.025253136001993e-06,0.678627684362383,True,True,True,0.007524445652961731,0.10151409357786179,0.6508522629737854,1,0.00360745657235384,3
184,confidence,original_reconstruction,0.01,6.95868038746994e-06,0.0,5.6599354138597846e-05,1.2987448826606851e-05,32.99843978881836,0.0,5.659935595758725e-06,1.2987449053980527e-06,0.0,1.2987448826606851e-05,0.0,4.1846080421237275e-05,0.0,0.0,0.0,0.0,0.0,0.391357421875,0.0,1,0.9954310655593872,True,0.004568899516016245,0.9954310655593872,3.0215758215490496e-06,0.678627684362383,True,True,True,0.0075232540257275105,0.10151448845863342,0.6509389281272888,1,0.0036038104444742203,3
185,confidence,original_reconstruction,0.01,6.954483069421258e-06,0.0,5.658140798914246e-05,1.296342452405952e-05,32.99794006347656,0.0,5.658140707964776e-06,1.2963424751433195e-06,0.0,1.296342452405952e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.391357421875,0.0,1,0.9954309463500977,True,0.0045690033584833145,0.9954309463500977,3.01822615256242e-06,0.678627684362383,True,True,True,0.007522061467170715,0.10151409357786179,0.650905966758728,1,0.003600475611165166,3
186,confidence,original_reconstruction,0.01,6.949909220566042e-06,0.0,5.656343273585662e-05,1.2935654012835585e-05,32.9978141784668,0.0,5.656343546434073e-06,1.2935654467582935e-06,0.0,1.2935654012835585e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954309463500977,True,0.0045690033584833145,0.9954309463500977,3.0155845252011204e-06,0.678627684362383,True,True,True,0.007520866580307484,0.10151400417089462,0.6508817076683044,1,0.0035966169089078903,3
187,confidence,original_reconstruction,0.01,6.945483619347215e-06,0.0,5.654543201671913e-05,1.2909405086247716e-05,32.99807357788086,0.0,5.654543201671913e-06,1.2909405313621392e-06,0.0,1.2909405086247716e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954309463500977,True,0.0045690033584833145,0.9954309463500977,3.012855813722126e-06,0.678627684362383,True,True,True,0.0075196693651378155,0.10151396691799164,0.6508921384811401,1,0.003592965891584754,3
188,confidence,original_reconstruction,0.01,6.94114623911446e-06,0.0,5.652741310768761e-05,1.2884048373962287e-05,32.99813461303711,0.0,5.652741492667701e-06,1.2884048601335962e-06,0.0,1.2884048373962287e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.3913574516773224,0.0,1,0.9954309463500977,True,0.004569073207676411,0.9954309463500977,3.0099811283434974e-06,0.678627684362383,True,True,True,0.007518471218645573,0.10151457786560059,0.6508817076683044,1,0.003589435713365674,3
189,confidence,original_reconstruction,0.01,6.9366924435598776e-06,0.0,5.650937237078324e-05,1.285754933633143e-05,32.99812698364258,0.0,5.6509375099267345e-06,1.285754933633143e-06,0.0,1.285754933633143e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.3913576006889343,0.0,1,0.9954309463500977,True,0.004569108132272959,0.9954309463500977,3.0061630695854547e-06,0.678627684362383,True,True,True,0.007517271675169468,0.10151395201683044,0.6508817076683044,1,0.0035857425536960363,3
190,confidence,original_reconstruction,0.01,6.932192718522856e-06,0.0,5.649130980600603e-05,1.2830613741243724e-05,32.99790954589844,0.0,5.6491312534490135e-06,1.2830613513870048e-06,0.0,1.2830613741243724e-05,0.0,4.1850435081869364e-05,0.0,0.0,0.0,0.0,0.0,0.39135733246803284,0.0,1,0.9954308271408081,True,0.0045691425912082195,0.9954308271408081,3.0032706490601413e-06,0.678627684362383,True,True,True,0.007516069803386927,0.10151448845863342,0.6508141160011292,1,0.003581984667107463,3
191,confidence,original_reconstruction,0.01,6.927882168383803e-06,0.0,5.6473225413355976e-05,1.2805596270482056e-05,32.99774932861328,0.0,5.647322723234538e-06,1.2805596725229407e-06,0.0,1.2805596270482056e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.39135751128196716,0.0,1,0.9954309463500977,True,0.004569038283079863,0.9954309463500977,2.9999903290445218e-06,0.678627684362383,True,True,True,0.007514867000281811,0.10151482373476028,0.6508626341819763,1,0.003578490810468793,3
192,confidence,original_reconstruction,0.01,6.923574801476207e-06,0.0,5.645511919283308e-05,1.2780628821928985e-05,32.9974365234375,0.0,5.645511919283308e-06,1.2780628821928985e-06,0.0,1.2780628821928985e-05,0.0,4.184825957054272e-05,0.0,0.0,0.0,0.0,0.0,0.39135757088661194,0.0,1,0.9954309463500977,True,0.004569038283079863,0.9954309463500977,2.996964894919074e-06,0.678627684362383,True,True,True,0.007513661868870258,0.10151484608650208,0.650902509689331,1,0.0035750004462897778,3
193,confidence,original_reconstruction,0.01,6.919322004250716e-06,0.0,5.643699842039496e-05,1.2756224350596312e-05,32.99747848510742,0.0,5.6436997510900255e-06,1.2756224805343663e-06,0.0,1.2756224350596312e-05,0.0,4.1850435081869364e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954308271408081,True,0.0045691425912082195,0.9954308271408081,2.994904207298532e-06,0.678627684362383,True,True,True,0.007512456271797419,0.10151371359825134,0.6508834362030029,1,0.00357158575206995,3
194,confidence,original_reconstruction,0.01,6.9149200498941354e-06,0.0,5.6418852182105184e-05,1.2730345588352066e-05,32.997127532958984,0.0,5.6418853091599885e-06,1.2730346270473092e-06,0.0,1.2730345588352066e-05,0.0,4.185261423117481e-05,0.0,0.0,0.0,0.0,0.0,0.39135754108428955,0.0,1,0.9954307079315186,True,0.004569245968014002,0.9954307079315186,2.9805485155520728e-06,0.678627684362383,True,True,True,0.007511248346418142,0.10151395201683044,0.6508349180221558,1,0.0035679610446095467,3
195,confidence,original_reconstruction,0.01,6.910743650223594e-06,0.0,5.640068411594257e-05,1.2706752386293374e-05,32.997032165527344,0.0,5.640068593493197e-06,1.2706752841040725e-06,0.0,1.2706752386293374e-05,0.0,4.1850435081869364e-05,0.0,0.0,0.0,0.0,0.0,0.3913576602935791,0.0,1,0.9954308271408081,True,0.00456917705014348,0.9954308271408081,2.978072416226496e-06,0.678627684362383,True,True,True,0.007510038558393717,0.10151420533657074,0.6509233713150024,1,0.003564653219655156,3
196,confidence,original_reconstruction,0.01,6.906539056217298e-06,0.0,5.638250513584353e-05,1.2682887245318852e-05,32.996768951416016,0.0,5.638250513584353e-06,1.2682887700066203e-06,0.0,1.2682887245318852e-05,0.0,4.1854786104522645e-05,0.0,0.0,0.0,0.0,0.0,0.3913576304912567,0.0,1,0.995430588722229,True,0.004569455049932003,0.995430588722229,2.975097004309646e-06,0.678627684362383,True,True,True,0.007508828304708004,0.10151292383670807,0.6509475708007812,1,0.003561304183676839,3
197,confidence,original_reconstruction,0.01,6.902248060214333e-06,0.0,5.636430432787165e-05,1.265817536477698e-05,32.99688720703125,0.0,5.636430614686105e-06,1.2658175592150656e-06,0.0,1.265817536477698e-05,0.0,4.1856961615849286e-05,0.0,0.0,0.0,0.0,0.0,0.3913577198982239,0.0,1,0.9954304695129395,True,0.004569489508867264,0.9954304695129395,2.9711100069107488e-06,0.678627684362383,True,True,True,0.007507616188377142,0.10151295363903046,0.6509302854537964,1,0.0035578329116106033,3
198,confidence,original_reconstruction,0.01,6.897872481204104e-06,0.0,5.634607077809051e-05,1.2632651305466425e-05,32.996456146240234,0.0,5.634607077809051e-06,1.2632651760213776e-06,0.0,1.2632651305466425e-05,0.0,4.1856961615849286e-05,0.0,0.0,0.0,0.0,0.0,0.3913574814796448,0.0,1,0.9954304695129395,True,0.004569558892399073,0.9954304695129395,2.9676295980607392e-06,0.678627684362383,True,True,True,0.007506401743739843,0.10151246935129166,0.6509718298912048,1,0.0035542442928999662,3
199,confidence,original_reconstruction,0.01,6.893666522955755e-06,0.0,5.632783722830936e-05,1.2608824363269377e-05,32.99618911743164,0.0,5.632783995679347e-06,1.2608824135895702e-06,0.0,1.2608824363269377e-05,0.0,4.1856961615849286e-05,0.0,0.0,0.0,0.0,0.0,0.39135754108428955,0.0,1,0.9954304695129395,True,0.004569558892399073,0.9954304695129395,2.9645821086887736e-06,0.678627684362383,True,True,True,0.007505187299102545,0.10151319205760956,0.6509909629821777,1,0.003550890600308776,3
200,confidence,original_reconstruction,0.01,6.889591531944461e-06,0.0,5.630957457469776e-05,1.2586337106768042e-05,32.995845794677734,0.0,5.630957730318187e-06,1.2586336879394366e-06,0.0,1.2586337106768042e-05,0.0,4.1856961615849286e-05,0.0,0.0,0.0,0.0,0.0,0.3913577198982239,0.0,1,0.9954304695129395,True,0.004569489508867264,0.9954304695129395,2.9624486614920897e-06,0.678627684362383,True,True,True,0.00750397052615881,0.10151302814483643,0.6509389281272888,1,0.0035477227065712214,3
