step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,typicality_threshold,typical,optimization_success,decoded_valid,decoder_latent_rmse,d_z,decoded_joint_target_probability,decoded_joint_predicted_class,delta_dec_joint,selected_step_so_far
161,confidence,original_reconstruction,0.01,4.826783879252616e-06,0.0,3.785165608860552e-05,1.041618270392064e-05,7.1999077796936035,0.0,3.7851657452847576e-06,1.0416182476546965e-06,0.0,1.041618270392064e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658409357070923,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.6974446427630028e-06,0.678627684362383,True,True,True,0.006152370013296604,0.09263943135738373,0.5980480909347534,1,0.0032274110708385706,2
162,confidence,original_reconstruction,0.01,4.8240917749353684e-06,0.0,3.7842561141587794e-05,1.039835660776589e-05,7.199923515319824,0.0,3.7842562505829846e-06,1.0398356380392215e-06,0.0,1.039835660776589e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.694772092581843e-06,0.678627684362383,True,True,True,0.0061516305431723595,0.09263814240694046,0.5980994701385498,1,0.0032246483024209738,2
163,confidence,original_reconstruction,0.01,4.821588845516089e-06,0.0,3.7833451642654836e-05,1.0382435903011356e-05,7.199983596801758,0.0,3.7833451642654836e-06,1.038243567563768e-06,0.0,1.0382435903011356e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962183833122253,True,0.0037816183175891638,0.9962183833122253,2.691968120416277e-06,0.678627684362383,True,True,True,0.00615089014172554,0.09263737499713898,0.5980848073959351,1,0.003222178667783737,2
164,confidence,original_reconstruction,0.01,4.819065907213371e-06,0.0,3.782432395382784e-05,1.0366331480327062e-05,7.200019359588623,0.0,3.7824324863322545e-06,1.0366331935074413e-06,0.0,1.0366331480327062e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.1465839296579361,0.0,1,0.9962183833122253,True,0.0037815894465893507,0.9962183833122253,2.6895700102613773e-06,0.678627684362383,True,True,True,0.006150148343294859,0.09264055639505386,0.5981324911117554,1,0.0032196787651628256,2
165,confidence,original_reconstruction,0.01,4.816584805666935e-06,0.0,3.781518171308562e-05,1.0350665434089024e-05,7.200042247772217,0.0,3.7815182167832972e-06,1.0350665888836375e-06,0.0,1.0350665434089024e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.1465838998556137,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.6871637146541616e-06,0.678627684362383,True,True,True,0.006149405147880316,0.09264102578163147,0.5981526970863342,1,0.0032172449864447117,2
166,confidence,original_reconstruction,0.01,4.813943178305635e-06,0.0,3.780602492042817e-05,1.0333405043638777e-05,7.200116157531738,0.0,3.7806025829922874e-06,1.0333404816265102e-06,0.0,1.0333405043638777e-05,0.0,2.8657341317739338e-05,0.0,0.0,0.0,0.0,0.0,0.14658409357070923,0.0,1,0.9962182641029358,True,0.003781762206926942,0.9962182641029358,2.684644186956575e-06,0.678627684362383,True,True,True,0.006148660555481911,0.09263990074396133,0.5981654524803162,1,0.003214561380445957,2
167,confidence,original_reconstruction,0.01,4.81137567476253e-06,0.0,3.77968572138343e-05,1.0316897714801598e-05,7.200114727020264,0.0,3.7796858123329002e-06,1.0316897487427923e-06,0.0,1.0316897714801598e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658401906490326,0.0,1,0.9962183833122253,True,0.0037816183175891638,0.9962183833122253,2.6806264941114932e-06,0.678627684362383,True,True,True,0.006147915031760931,0.09264220297336578,0.5981691479682922,1,0.0032119927927851677,2
168,confidence,original_reconstruction,0.01,4.80878998132539e-06,0.0,3.778766404138878e-05,1.0300235771865118e-05,7.200142860412598,0.0,3.7787665405630833e-06,1.0300235544491443e-06,0.0,1.0300235771865118e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658403396606445,0.0,1,0.9962183833122253,True,0.0037816183175891638,0.9962183833122253,2.678096279851161e-06,0.678627684362383,True,True,True,0.006147167179733515,0.09264148771762848,0.5982425212860107,1,0.0032093978952616453,2
169,confidence,original_reconstruction,0.01,4.806323431694182e-06,0.0,3.777845995500684e-05,1.0284772542945575e-05,7.200188636779785,0.0,3.777846131924889e-06,1.0284772997692926e-06,0.0,1.0284772542945575e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658400416374207,0.0,1,0.9962185025215149,True,0.0037815035320818424,0.9962185025215149,2.6753823476610705e-06,0.678627684362383,True,True,True,0.006146418396383524,0.09264081716537476,0.5982351899147034,1,0.0032069880980998278,2
170,confidence,original_reconstruction,0.01,4.8036886255431455e-06,0.0,3.776924131670967e-05,1.0267644029227085e-05,7.200193881988525,0.0,3.7769241316709667e-06,1.026764380185341e-06,0.0,1.0267644029227085e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658384025096893,0.0,1,0.9962183833122253,True,0.0037815894465893507,0.9962183833122253,2.6729744604381267e-06,0.678627684362383,True,True,True,0.006145668216049671,0.09264019131660461,0.5982571840286255,1,0.0032043163664638996,2
171,confidence,original_reconstruction,0.01,4.801202521775849e-06,0.0,3.7760011764476076e-05,1.025201527227182e-05,7.200195789337158,0.0,3.7760012219223427e-06,1.025201527227182e-06,0.0,1.025201527227182e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658388495445251,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.670473350008251e-06,0.678627684362383,True,True,True,0.006144917570054531,0.092640221118927,0.5983433723449707,1,0.0032018767669796944,2
172,confidence,original_reconstruction,0.01,4.798660938831745e-06,0.0,3.775076402234845e-05,1.0235844456474297e-05,7.200216293334961,0.0,3.775076493184315e-06,1.0235844456474297e-06,0.0,1.0235844456474297e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.14658403396606445,0.0,1,0.996218740940094,True,0.0037813023664057255,0.996218740940094,2.6682214411266614e-06,0.678627684362383,True,True,True,0.006144165061414242,0.09264013171195984,0.598286509513855,1,0.00319935055449605,2
173,confidence,original_reconstruction,0.01,4.796135272044921e-06,0.0,3.77415053662844e-05,1.0219846444670111e-05,7.200265884399414,0.0,3.77415062757791e-06,1.021984644467011e-06,0.0,1.0219846444670111e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658403396606445,0.0,1,0.9962186217308044,True,0.003781388746574521,0.9962186217308044,2.6668419650377473e-06,0.678627684362383,True,True,True,0.006143411621451378,0.09263972193002701,0.5983085036277771,1,0.00319684948772192,2
174,confidence,original_reconstruction,0.01,4.793603693542536e-06,0.0,3.7732228520326316e-05,1.0203808415099047e-05,7.200288772583008,0.0,3.773222942982102e-06,1.0203808642472723e-06,0.0,1.0203808415099047e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658404886722565,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.662896349647781e-06,0.678627684362383,True,True,True,0.006142656318843365,0.0926397517323494,0.5982993245124817,1,0.0031943400390446186,2
175,confidence,original_reconstruction,0.01,4.7911798901623115e-06,0.0,3.7722937122453004e-05,1.0188860869675409e-05,7.200326919555664,0.0,3.7722936667705653e-06,1.0188861097049084e-06,0.0,1.0188860869675409e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658407866954803,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.6604666345519945e-06,0.678627684362383,True,True,True,0.006141900084912777,0.09263987839221954,0.5983067154884338,1,0.0031919993925839663,2
176,confidence,original_reconstruction,0.01,4.788685146195348e-06,0.0,3.771363844862208e-05,1.0173209375352599e-05,7.200358867645264,0.0,3.771363935811678e-06,1.017320983009995e-06,0.0,1.0173209375352599e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.658665835042484e-06,0.678627684362383,True,True,True,0.0061411429196596146,0.0926389992237091,0.5983708500862122,1,0.0031895467545837164,2
177,confidence,original_reconstruction,0.01,4.786224053532351e-06,0.0,3.770431794691831e-05,1.0157921678910498e-05,7.2003936767578125,0.0,3.770431931116036e-06,1.0157922361031524e-06,0.0,1.0157921678910498e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658398926258087,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.656481456142501e-06,0.678627684362383,True,True,True,0.006140383891761303,0.09263968467712402,0.5983250141143799,1,0.0031871492974460125,2
178,confidence,original_reconstruction,0.01,4.783783424500143e-06,0.0,3.7694990169256926e-05,1.0142844985239208e-05,7.200446128845215,0.0,3.7694990169256926e-06,1.0142845212612883e-06,0.0,1.0142844985239208e-05,0.0,2.8657341317739338e-05,0.0,0.0,0.0,0.0,0.0,0.14658406376838684,0.0,1,0.9962182641029358,True,0.0037817044649273157,0.9962182641029358,2.6537079520494444e-06,0.678627684362383,True,True,True,0.006139624398201704,0.09264020621776581,0.5983800292015076,1,0.003184783272445202,2
179,confidence,original_reconstruction,0.01,4.781320967595093e-06,0.0,3.768564420170151e-05,1.0127563655260019e-05,7.200477600097656,0.0,3.768564511119621e-06,1.0127563427886344e-06,0.0,1.0127563655260019e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658424258232117,0.0,1,0.9962183833122253,True,0.00378167605958879,0.9962183833122253,2.651435124789714e-06,0.678627684362383,True,True,True,0.006138863507658243,0.09263931959867477,0.5984185338020325,1,0.003182383254170418,2
180,confidence,original_reconstruction,0.01,4.77893900097115e-06,0.0,3.767628732020967e-05,1.0113101780007128e-05,7.200528621673584,0.0,3.767628868445172e-06,1.0113102462128154e-06,0.0,1.0113101780007128e-05,0.0,2.8659142117248848e-05,0.0,0.0,0.0,0.0,0.0,0.14658421277999878,0.0,1,0.9962181448936462,True,0.00378184812143445,0.9962181448936462,2.6493250970816007e-06,0.678627684362383,True,True,True,0.00613810122013092,0.09263883531093597,0.5984203219413757,1,0.0031801103614270687,2
181,confidence,original_reconstruction,0.01,4.776303740072763e-06,0.0,3.7666908610844985e-05,1.0096128789882641e-05,7.200568675994873,0.0,3.7666909520339686e-06,1.0096129017256317e-06,0.0,1.0096128789882641e-05,0.0,2.8657341317739338e-05,0.0,0.0,0.0,0.0,0.0,0.14658404886722565,0.0,1,0.9962182641029358,True,0.003781733335927129,0.9962182641029358,2.6465640985406935e-06,0.678627684362383,True,True,True,0.006137337535619736,0.0926389992237091,0.5984734892845154,1,0.00317744049243629,2
182,confidence,original_reconstruction,0.01,4.774030912813032e-06,0.0,3.76575299014803e-05,1.0082778317155316e-05,7.200564384460449,0.0,3.7657530356227653e-06,1.0082778771902667e-06,0.0,1.0082778317155316e-05,0.0,2.8659142117248848e-05,0.0,0.0,0.0,0.0,0.0,0.14658403396606445,0.0,1,0.9962181448936462,True,0.00378190609626472,0.9962181448936462,2.6443756269145524e-06,0.678627684362383,True,True,True,0.006136573385447264,0.09264016896486282,0.5985395312309265,1,0.00317533896304667,2
183,confidence,original_reconstruction,0.01,4.771491603605682e-06,0.0,3.7648133002221584e-05,1.0066781214845832e-05,7.20058012008667,0.0,3.7648133002221584e-06,1.0066781896966859e-06,0.0,1.0066781214845832e-05,0.0,2.8664548153756186e-05,0.0,0.0,0.0,0.0,0.0,0.1465841680765152,0.0,1,0.9962177872657776,True,0.003782164305448532,0.9962177872657776,2.641757646415499e-06,0.678627684362383,True,True,True,0.0061358073726296425,0.09263943135738373,0.5985725522041321,1,0.003172819036990404,2
184,confidence,original_reconstruction,0.01,4.7690864448668435e-06,0.0,3.763872155104764e-05,1.0052141078631394e-05,7.2006144523620605,0.0,3.763872200579499e-06,1.005214130600507e-06,0.0,1.0052141078631394e-05,0.0,2.8662745535257272e-05,0.0,0.0,0.0,0.0,0.0,0.14658422768115997,0.0,1,0.9962179064750671,True,0.0037821070291101933,0.9962179064750671,2.6391467145003844e-06,0.678627684362383,True,True,True,0.006135040428489447,0.0926382765173912,0.598653256893158,1,0.003170511219650507,2
185,confidence,original_reconstruction,0.01,4.766819074575324e-06,0.0,3.7629291909979656e-05,1.0038897926278878e-05,7.200656890869141,0.0,3.762929281947436e-06,1.0038897926278878e-06,0.0,1.0038897926278878e-05,0.0,2.8660944735747762e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962180256843567,True,0.003782021114602685,0.9962180256843567,2.637127863636124e-06,0.678627684362383,True,True,True,0.006134272087365389,0.09263904392719269,0.5986458659172058,1,0.003168422030285001,2
186,confidence,original_reconstruction,0.01,4.764312961924588e-06,0.0,3.761985863093287e-05,1.0023270988313016e-05,7.200667381286621,0.0,3.761985908568022e-06,1.0023271670434042e-06,0.0,1.0023270988313016e-05,0.0,2.8660944735747762e-05,0.0,0.0,0.0,0.0,0.0,0.14658430218696594,0.0,1,0.9962180256843567,True,0.0037819345016032457,0.9962180256843567,2.634683596625109e-06,0.678627684362383,True,True,True,0.006133503280580044,0.09263844043016434,0.5987045168876648,1,0.0031659549567848444,2
187,confidence,original_reconstruction,0.01,4.761846867040731e-06,0.0,3.761040716199204e-05,1.0008058779931162e-05,7.200690269470215,0.0,3.7610407161992043e-06,1.0008059234678512e-06,0.0,1.0008058779931162e-05,0.0,2.8660944735747762e-05,0.0,0.0,0.0,0.0,0.0,0.1465844362974167,0.0,1,0.9962180256843567,True,0.003781963372603059,0.9962180256843567,2.6323825750296237e-06,0.678627684362383,True,True,True,0.0061327326111495495,0.09263689815998077,0.5987539887428284,1,0.003163551678881049,2
188,confidence,original_reconstruction,0.01,4.759448984259507e-06,0.0,3.76009447791148e-05,9.993542334996164e-06,7.200713157653809,0.0,3.760094614335685e-06,9.99354256236984e-07,0.0,9.993542334996164e-06,0.0,2.8662745535257272e-05,0.0,0.0,0.0,0.0,0.0,0.1465843915939331,0.0,1,0.9962179064750671,True,0.003782049287110567,0.9962179064750671,2.6304294351575663e-06,0.678627684362383,True,True,True,0.0061319610103964806,0.0926380380988121,0.5987833142280579,1,0.0031612564343959093,2
189,confidence,original_reconstruction,0.01,4.757016540679615e-06,0.0,3.759147148230113e-05,9.978691196010914e-06,7.2007575035095215,0.0,3.759147148230113e-06,9.978691650758265e-07,0.0,9.978691196010914e-06,0.0,2.8660944735747762e-05,0.0,0.0,0.0,0.0,0.0,0.1465844213962555,0.0,1,0.9962180256843567,True,0.003781992243602872,0.9962180256843567,2.6275033633282874e-06,0.678627684362383,True,True,True,0.006131188478320837,0.09263844788074493,0.5987522006034851,1,0.0031589067075401545,2
190,confidence,original_reconstruction,0.01,4.754469046019949e-06,0.0,3.7581983633572236e-05,9.962706826627254e-06,7.200796127319336,0.0,3.7581983178824885e-06,9.962707281374605e-07,0.0,9.962706826627254e-06,0.0,2.8666348953265697e-05,0.0,0.0,0.0,0.0,0.0,0.14658427238464355,0.0,1,0.996217668056488,True,0.003782279323786497,0.996217668056488,2.6251375402353005e-06,0.678627684362383,True,True,True,0.0061304145492613316,0.09263794124126434,0.5987759828567505,1,0.0031563756056129932,2
191,confidence,original_reconstruction,0.01,4.752251697937027e-06,0.0,3.757248487090692e-05,9.95002847048454e-06,7.200844764709473,0.0,3.757248578040162e-06,9.95002892523189e-07,0.0,9.95002847048454e-06,0.0,2.8666348953265697e-05,0.0,0.0,0.0,0.0,0.0,0.14658430218696594,0.0,1,0.996217668056488,True,0.003782279323786497,0.996217668056488,2.6237810288876062e-06,0.678627684362383,True,True,True,0.006129640154540539,0.0926375687122345,0.5988383293151855,1,0.003154366509988904,2
192,confidence,original_reconstruction,0.01,4.749682375404518e-06,0.0,3.756297519430518e-05,9.933851288224105e-06,7.200823783874512,0.0,3.756297473955783e-06,9.933851288224105e-07,0.0,9.933851288224105e-06,0.0,2.866815157176461e-05,0.0,0.0,0.0,0.0,0.0,0.14658434689044952,0.0,1,0.9962175488471985,True,0.0037825098261237144,0.9962175488471985,2.621483190523577e-06,0.678627684362383,True,True,True,0.006128864362835884,0.09263670444488525,0.5988768339157104,1,0.0031518011819571257,2
193,confidence,original_reconstruction,0.01,4.747383627545787e-06,0.0,3.755345460376702e-05,9.92038258118555e-06,7.200857162475586,0.0,3.7553454603767022e-06,9.920382808559225e-07,0.0,9.92038258118555e-06,0.0,2.8666348953265697e-05,0.0,0.0,0.0,0.0,0.0,0.14658430218696594,0.0,1,0.996217668056488,True,0.0037823948077857494,0.996217668056488,2.619912493173615e-06,0.678627684362383,True,True,True,0.0061280871741473675,0.09263763576745987,0.5988695025444031,1,0.003149663796648383,2
194,confidence,original_reconstruction,0.01,4.745227215607883e-06,0.0,3.754392309929244e-05,9.908347237796988e-06,7.200860500335693,0.0,3.7543923099292442e-06,9.908347919918015e-07,0.0,9.908347237796988e-06,0.0,2.8666348953265697e-05,0.0,0.0,0.0,0.0,0.0,0.1465843766927719,0.0,1,0.996217668056488,True,0.0037823948077857494,0.996217668056488,2.6175482616963563e-06,0.678627684362383,True,True,True,0.0061273095197975636,0.09263698011636734,0.5988932847976685,1,0.003147752722725272,2
195,confidence,original_reconstruction,0.01,4.742637429444585e-06,0.0,3.753436976694502e-05,9.89200452750083e-06,7.200922966003418,0.0,3.753437113118707e-06,9.892004300127155e-07,0.0,9.89200452750083e-06,0.0,2.866815157176461e-05,0.0,0.0,0.0,0.0,0.0,0.14658430218696594,0.0,1,0.9962175488471985,True,0.0037825098261237144,0.9962175488471985,2.6151130896323593e-06,0.678627684362383,True,True,True,0.00612653000280261,0.09263643622398376,0.5988034605979919,1,0.003145155729725957,2
196,confidence,original_reconstruction,0.01,4.74030093755573e-06,0.0,3.7524820072576404e-05,9.8781893029809e-06,7.200978755950928,0.0,3.7524821436818456e-06,9.878189075607224e-07,0.0,9.8781893029809e-06,0.0,2.866995237127412e-05,0.0,0.0,0.0,0.0,0.0,0.14658427238464355,0.0,1,0.9962174296379089,True,0.0037825379986315966,0.9962174296379089,2.613232709336444e-06,0.678627684362383,True,True,True,0.006125750485807657,0.09263686090707779,0.5988255143165588,1,0.003142958739772439,2
197,confidence,original_reconstruction,0.01,4.7378848648804706e-06,0.0,3.7515248550334945e-05,9.863599188975058e-06,7.201016426086426,0.0,3.7515249005082296e-06,9.86359964372241e-07,0.0,9.863599188975058e-06,0.0,2.866995237127412e-05,0.0,0.0,0.0,0.0,0.0,0.1465843766927719,0.0,1,0.9962174296379089,True,0.0037825379986315966,0.9962174296379089,2.6110358248843113e-06,0.678627684362383,True,True,True,0.006124969106167555,0.0926351547241211,0.5988273024559021,1,0.003140636719763279,2
198,confidence,original_reconstruction,0.01,4.73547333967872e-06,0.0,3.750567339011468e-05,9.849057278188411e-06,7.2010369300842285,0.0,3.750567429960938e-06,9.849057960309437e-07,0.0,9.849057278188411e-06,0.0,2.866995237127412e-05,0.0,0.0,0.0,0.0,0.0,0.14658434689044952,0.0,1,0.9962174296379089,True,0.0037825668696314096,0.9962174296379089,2.6088630420417758e-06,0.678627684362383,True,True,True,0.0061241877265274525,0.09263475984334946,0.5988677144050598,1,0.003138320753350854,2
199,confidence,original_reconstruction,0.01,4.7331150199170224e-06,0.0,3.7496083677979186e-05,9.835063792706933e-06,7.201050281524658,0.0,3.7496083677979186e-06,9.835064247454284e-07,0.0,9.835063792706933e-06,0.0,2.867175680876244e-05,0.0,0.0,0.0,0.0,0.0,0.14658448100090027,0.0,1,0.9962173104286194,True,0.0037827109917998314,0.9962173104286194,2.6067914404848125e-06,0.678627684362383,True,True,True,0.006123404484242201,0.09263406693935394,0.5988401770591736,1,0.0031360904686152935,2
200,confidence,original_reconstruction,0.01,4.7307835302490275e-06,0.0,3.7486479413928464e-05,9.821356798056513e-06,7.201066017150879,0.0,3.7486479413928464e-06,9.821357025430189e-07,0.0,9.821356798056513e-06,0.0,2.867175680876244e-05,0.0,0.0,0.0,0.0,0.0,0.14658446609973907,0.0,1,0.9962173104286194,True,0.0037826530169695616,0.9962173104286194,2.6056968636112288e-06,0.678627684362383,True,True,True,0.006122620310634375,0.09263435751199722,0.5988860130310059,1,0.0031339044217020273,2
